vector,label
"[35.214933751821405, 34.57642500945215, 35.55449632073989, 35.10863959768468, 35.81181215603309]",0
"[34.22554139835154, 35.20541140675256, 35.46701519919709, 35.0406285765067, 35.18519393145582]",0
"[34.73690670679156, 34.632923461250094, 35.310666483594055, 35.62765157228897, 34.8908435162667]",0
"[34.79636661530728, 34.725633467165466, 35.295833792218325, 35.3448113919081, 35.11806955954088]",0
"[34.97830647150912, 34.941031228936, 35.14730317533171, 35.1826384337656, 35.21626196424653]",0
"[34.94130241450004, 35.21676013353513, 35.3750607407827, 35.839754426629774, 35.098502913355645]",0
"[34.93468253461983, 34.83068569991511, 34.858030932501165, 33.905457993873526, 34.94767295371225]",0
"[34.65039279490595, 34.68411715700444, 34.901347779337186, 34.82249936250996, 34.955943460008335]",0
"[34.862124453524544, 36.5928787467532, 54.18303188301289, 36.923924635392765, 34.6290901553801]",1
"[36.42290137236605, 51.76163505792039, 38.14853467880142, 34.71363415990135, 34.79519001117434]",1
"[35.17052729855033, 35.040105694658855, 36.72171791479708, 52.27863293927168, 37.41296703025498]",1
"[35.04589959210218, 36.296403646658774, 58.48335261037829, 37.072664258016985, 35.137974356843]",1
"[36.07583429344892, 34.651165384392165, 34.970670798683074, 34.71390725218461, 35.473782565803745]",0
"[35.570409775022924, 34.82063346680882, 35.53783997903896, 35.073160629997695, 34.94133258917422]",0
"[35.19920960467807, 34.431668758459786, 34.59983880649891, 35.29416367612318, 34.71958871885265]",0
"[33.852781627769936, 35.05952626701646, 35.27559637103948, 35.15177739860152, 34.76624569643593]",0
"[34.87512849135694, 34.77737420604221, 34.89580599093009, 36.34878692733867, 60.050881778599546]",1
"[35.288532631994364, 34.5081206877622, 36.94241341313991, 51.24486743381745, 36.969202005081314]",1
"[34.478672967360225, 34.69940100318072, 35.306910564384935, 35.74474829711743, 35.02287789657557]",0
"[35.3747756940476, 35.24548407776889, 36.207745332219595, 54.65724523861198, 36.98970720366056]",1
"[34.81758784745937, 35.091381491481116, 35.02398528068692, 35.21533252079182, 35.12994248700975]",0
"[35.61103036104716, 35.41355777663314, 34.85201489124708, 35.06567860402567, 34.8728753827461]",0
"[34.72134075538417, 34.54758273506938, 34.642458585857476, 34.869267650857594, 34.78550508873259]",0
"[34.347093389055836, 34.952915785036325, 35.04516304523904, 35.46610510188313, 35.4210076623245]",0
"[35.24063935792881, 34.65037030504242, 34.1837019278639, 34.71879537599823, 34.88096090827747]",0
"[54.318648104020994, 37.425861137826146, 34.362642338690804, 35.28575599980041, 34.81248044214536]",1
"[34.34320735514563, 35.12249988236801, 35.29321200126373, 34.06458397917261, 35.34994094671084]",0
"[34.75522267507061, 34.52098011177998, 34.989545408835475, 35.472685136339486, 35.14850461040367]",0
"[34.61775653918693, 34.64387794319959, 35.1227707543427, 35.41393133149672, 35.40720765424853]",0
"[35.35438802357258, 34.31334142728752, 34.97252666653372, 36.515170432275276, 52.01499482448856]",1
"[34.94483686600069, 35.08481037007682, 34.69883410790134, 34.7851914206441, 35.18746353001261]",0
"[35.59752978696727, 34.96400536209242, 35.3325949805369, 34.17922772647944, 34.64271413218456]",0
"[35.12548323256968, 34.96624913836239, 34.241913138923195, 34.6130147235767, 35.37772024262216]",0
"[35.52547312382571, 35.17444018070594, 34.49323873492351, 34.41050757618048, 35.25180421039818]",0
"[34.96317420056698, 34.97120756614389, 34.31339982803139, 35.045733214779546, 34.67656399475263]",0
"[34.66875419728326, 34.709503345403114, 37.26440207749879, 57.13380972371192, 36.79020366695937]",1
"[35.18188713139444, 35.67152003896325, 35.0438562049174, 34.56647969001567, 35.05623335554384]",0
"[35.03128279792109, 35.16879967499101, 34.90320065776672, 35.10778504070894, 35.127382551560714]",0
"[35.594032215128124, 34.975258033437534, 35.23636050040097, 35.6037680101221, 57.68146939095278]",1
"[34.8187977975267, 35.11944677184984, 34.114322270268104, 35.223665101870026, 34.666586754768154]",0
"[34.44238604634259, 34.515026025792025, 35.191858916033965, 34.700731245993616, 35.1870456882147]",0
"[35.125057101404764, 34.64659319178956, 35.4103969492508, 34.043476279786084, 34.27678065373432]",0
"[35.523908998726995, 35.02478487650319, 35.00453512762858, 35.710918490005746, 34.76192493513183]",0
"[34.975581774396076, 34.56599361739167, 35.42571182598262, 35.07488314667489, 35.55063347605242]",0
"[33.98855099278286, 34.927599324980406, 34.82050247301522, 34.57396534075185, 35.131235222406914]",0
"[34.47018730547234, 35.31486618835185, 34.7398743496535, 35.35273481144178, 35.049552767342675]",0
"[34.58165053046404, 35.08868119535701, 34.79946070065368, 34.97623678104993, 34.745569055628174]",0
"[35.130896464017354, 34.51987486537907, 34.788472740811535, 34.87292724690665, 34.49429866399851]",0
"[35.2600538316354, 35.20553957283321, 34.30093318941223, 35.30626329497482, 35.460062772762676]",0
"[34.53890356786863, 34.9308010992263, 34.5752061815042, 33.97300697735891, 35.23305595131282]",0
"[34.63251289897245, 35.08159669374946, 34.598525083879714, 36.72705338106407, 52.83935089705268]",1
"[35.04120928767889, 35.77400645376178, 34.898071760522534, 35.262448940719096, 34.66230314331047]",0
"[34.738354875107454, 35.2107267667143, 34.38689645492073, 34.9802914549732, 35.13095926906389]",0
"[34.987622945435795, 34.74265471928596, 34.84174717181758, 34.34207675068268, 34.069898037782075]",0
"[61.51954843120655, 37.360436235611594, 35.49680104781103, 34.8841345057059, 35.30269040556633]",1
"[34.533131226779524, 34.60780498381128, 35.38071638078501, 35.73114585671429, 35.07476676310622]",0
"[35.31476063766006, 35.59583457434248, 35.29610060897311, 35.10301595003564, 34.70758910424151]",0
"[35.664177431883715, 35.42342108032934, 35.12828654851189, 35.269785173386985, 35.10357253481502]",0
"[35.73300491405521, 35.27627077133349, 35.08678200162688, 34.505342344311046, 35.370054282892674]",0
"[37.91840630495543, 51.19323906130906, 37.20146564471152, 34.69805171827143, 34.97070304073675]",1
"[34.81017736549341, 35.612912470802, 35.08113770957469, 34.91869696487884, 35.20565144409425]",0
"[34.88676151687695, 35.52286760647435, 34.76497785612945, 36.02514114762866, 35.62625518959598]",0
"[34.84013534415706, 34.68948786129968, 34.82818577682767, 34.64794869845064, 34.70087400622232]",0
"[35.098075314544246, 35.67847610937423, 35.384587187684225, 35.053994575431986, 34.912895977436804]",0
"[34.79601873574569, 34.936758532212316, 35.042404711940705, 35.237895830614676, 35.09434260489387]",0
"[34.36413040075438, 34.68545575415161, 35.256443454242245, 36.63402932375457, 57.41696357767031]",1
"[34.80011767171843, 34.688776718284096, 35.61127861024727, 35.05488995663052, 34.96660189816542]",0
"[35.075764431158305, 34.81394825099148, 34.51030737363886, 35.023916463102076, 34.96577862342388]",0
"[34.493800841310225, 35.490522921838455, 35.40215828440539, 35.055472828871274, 34.85875088433854]",0
"[34.733982360306214, 34.694498443359464, 35.188266658431196, 34.86069296965315, 34.79983404003114]",0
"[35.657502267651914, 34.79271576435412, 33.85243930903737, 34.546850639106054, 35.45101122452387]",0
"[35.269013080724974, 34.971495686432384, 35.118472305291036, 34.87385637134374, 34.93386778006506]",0
"[34.60052124713658, 35.139777640720816, 35.08915068290816, 35.40150797009972, 35.03367211591844]",0
"[34.916110576271905, 34.60968328438595, 34.999323413912386, 34.48909811256175, 34.30382565414263]",0
"[34.73147316983165, 35.249263987129446, 34.22402073678714, 35.315206871599486, 35.30487261911497]",0
"[34.575166702858226, 34.93427483022468, 35.20015306112619, 35.144076283208356, 34.987138923960266]",0
"[34.81690334329363, 34.76140867268541, 34.72728016659734, 34.77837323441398, 35.14367924184179]",0
"[35.08957181921433, 34.66020561860189, 35.127443233312924, 35.4293162901325, 35.941972520918235]",0
"[34.28750494809165, 34.933440069157456, 34.9316713339045, 37.834291744442524, 62.17289825582081]",1
"[35.45334401544108, 34.93462864360029, 34.355508247658975, 34.87478711393316, 34.63571949420266]",0
"[37.562157501964336, 57.66015471282606, 35.96260506009872, 35.69528583245037, 34.88305794494963]",1
"[34.20149548012868, 34.66509981739125, 35.12659635785268, 34.537407501660695, 34.9774508859243]",0
"[35.13039770155103, 34.614915053462546, 34.92756659638954, 35.38091835006418, 34.86517799117606]",0
"[34.49112861759152, 34.71652967330784, 34.66986844005206, 35.20683837152108, 34.455444077340026]",0
"[34.73911641335625, 35.276767808747685, 34.886909936543184, 35.179600362717906, 34.369708056024]",0
"[35.74383901953682, 35.10209316241168, 35.315537452359344, 34.58357578301503, 34.59569683829224]",0
"[63.051990088952394, 35.78851162517578, 34.77876376003397, 34.493206006891675, 35.15951767912483]",1
"[34.97552897051081, 34.41468936344401, 34.24862435001116, 35.261989003327635, 35.01139205597062]",0
"[34.36823551136448, 35.8659864157628, 34.67717785198284, 35.16778854002065, 34.77572493702209]",0
"[34.5502223652679, 34.947203747828645, 35.220918367708066, 35.16732037192675, 34.82097592936867]",0
"[34.719365418454686, 34.38967388413161, 35.23372507093394, 34.387925240130734, 34.83499654344512]",0
"[35.43240294130811, 34.88116627183628, 35.56364006978132, 36.060926250607395, 35.00194949944191]",0
"[35.1421379771424, 35.21777294054349, 34.821330957261, 34.81859483193314, 34.624383336577544]",0
"[34.55174349287507, 35.0971942168438, 34.36492429029562, 35.14761362658014, 35.7562981448733]",0
"[35.26649888862256, 34.846285382872885, 34.7632794814252, 35.537010917464706, 35.23921467787495]",0
"[34.734795254075024, 34.671246582593135, 34.89626991208687, 35.18988494988116, 35.415934874350846]",0
"[35.174638444864186, 35.41572128524733, 34.659702520195175, 35.11597841432256, 35.70517901638752]",0
"[35.189211174681375, 34.81706127631847, 34.685099714566206, 35.04507420002647, 35.82551790076136]",0
"[34.95336440360096, 34.85352168715133, 34.76080329651836, 35.126059640020436, 35.4065662351937]",0
"[35.1240825919931, 35.54040337447129, 34.59841944378473, 35.31425107021716, 35.94266297228861]",0
"[34.931780521277794, 34.54307421870314, 34.573342266605096, 34.90313918971501, 35.53122864681965]",0
"[35.356351976388574, 34.878283216351036, 35.07618677245463, 35.56055982658991, 35.02492492299126]",0
"[35.299262702129965, 35.596787311281325, 35.00350434726061, 34.40287618524686, 34.674120632267034]",0
"[35.30181521045036, 35.66063628266999, 34.65727830852049, 35.709724206286054, 34.755714098692]",0
"[35.12861452900362, 35.353995252728545, 34.59390356099512, 35.53710334922957, 34.44003958083246]",0
"[35.17281693348014, 35.2789279358012, 35.47945409301298, 34.20370030143425, 34.75509745648266]",0
"[35.26441471893257, 35.43926199310645, 34.762255742286214, 35.248562211659824, 35.81638394082897]",0
"[35.17444786128679, 35.428099869721294, 35.158630401220044, 35.342484276085, 35.036335511934084]",0
"[34.59350055471436, 34.876572531251796, 34.857475287023654, 35.23797356066662, 35.80623066413152]",0
"[34.951305715713225, 33.858378344576515, 34.917292199783134, 35.272759008435905, 34.9576671499227]",0
"[34.65884330530151, 35.14197762538202, 34.57128111205548, 34.47264939281056, 35.27390617010847]",0
"[34.806210272915514, 35.46816763112734, 35.09300341949344, 34.9225466402092, 36.02327859425001]",0
"[34.857638679500866, 34.963496519625224, 35.461180830130054, 35.26755491000126, 35.47973138624242]",0
"[34.84639368715094, 35.263791324066446, 35.14155487431973, 35.14471579040988, 35.079595789393096]",0
"[34.52485447300451, 34.468331916082086, 35.43662511023271, 34.86374894621666, 34.30960903695725]",0
"[35.108626489073075, 35.08816225365722, 35.12190672929383, 34.365108369684556, 34.842220973398454]",0
"[35.565853918513476, 34.90023746721421, 34.853822985991286, 35.41277701378887, 35.08996978645878]",0
"[34.83662450138791, 35.40475269724087, 35.134549796179044, 34.62988421721045, 35.82038252465958]",0
"[34.32532229977226, 34.78149781366977, 35.3728187613335, 34.91278740960419, 35.16379634762004]",0
"[35.32568773674936, 34.4620061786099, 33.95059798875668, 34.52452165560253, 34.8332867679378]",0
"[35.158896140827245, 34.89324368290169, 34.68711842317559, 35.659427192475206, 35.231072721575146]",0
"[36.0240024376775, 50.60455193230918, 37.18987826340565, 35.19478060566014, 35.51979283545269]",1
"[34.6918395511762, 34.33653613585234, 34.604155859319384, 34.65857594033551, 34.894362944101715]",0
"[35.15314411724149, 35.46982526724571, 34.98571204227584, 34.818409533629655, 34.97354922289255]",0
"[34.514425626430906, 34.81392573354832, 34.63525275935769, 35.1366195183718, 35.237340531543936]",0
"[34.4329425320156, 35.19901603895087, 34.901695975610664, 34.68851295253707, 34.62485965913344]",0
"[34.71031187753576, 34.94143350102645, 35.27726383513976, 35.530498244970715, 35.38527278314372]",0
"[35.2109400438222, 34.36200314179069, 35.281817009338376, 34.64375583474166, 35.72914502578162]",0
"[35.09874687334137, 35.10215905414864, 34.35040811844913, 35.463857261254994, 34.73880463761984]",0
"[35.176797388984895, 35.66822192801176, 34.44058767724155, 35.03902671317821, 35.34957510213224]",0
"[35.523663827270035, 35.30728226673448, 35.32226078592983, 35.40082616150962, 35.128056637425665]",0
"[35.49579331661179, 35.11402461441821, 35.04375986007316, 34.68162217409184, 34.95606549373595]",0
"[34.84053473689029, 35.33451492508848, 35.21097692768907, 34.55191226769592, 35.06663222644412]",0
"[34.54300430183148, 35.0555334425889, 35.63656392802219, 34.63544051847131, 35.48644240048849]",0
"[35.73342442999257, 34.94954053195497, 34.80157223615828, 35.508185323279356, 34.53847631879927]",0
"[34.71951398045091, 35.43517490132909, 34.898705831217626, 34.652703643154794, 34.841142275427]",0
"[34.89306221402019, 34.86772466473891, 35.02906658296928, 35.0197396883262, 34.13500276754578]",0
"[35.03220485052074, 35.036814458894284, 35.29458750518944, 34.71412926922903, 34.90865044548711]",0
"[34.88478151127751, 34.672893548632196, 34.92965791810318, 34.41145517367537, 35.35363836411591]",0
"[35.056390062672925, 34.607221392967865, 34.88668562437849, 35.26665861921568, 35.377143889460434]",0
"[35.00324123823474, 34.66556892536417, 34.574043871670604, 34.85584779528949, 35.195275201018305]",0
"[36.69628744912086, 50.975078833439454, 37.094442966056384, 34.79038519502514, 34.688271234675675]",1
"[35.11718772934214, 34.95539942371496, 34.94033835759892, 34.522305468283186, 35.33562920030834]",0
"[35.03049876155407, 35.65803432700264, 34.762831007617386, 35.26190577524322, 35.76703304318648]",0
"[35.07828356919682, 35.11165220823304, 37.839488387478745, 54.90813995797993, 36.703361706719846]",1
"[37.875814764598, 52.22551607600657, 37.1331092732239, 34.63186021970166, 34.30480074229564]",1
"[35.18249234970671, 35.69077997779992, 35.126100184869856, 34.9000627222677, 34.46178318219006]",0
"[35.23327714248798, 34.636409796878205, 34.635304864190935, 35.38477844291451, 35.32382973976968]",0
"[34.80124688814814, 34.43531554791936, 34.625786293743914, 35.09072116615761, 34.785772782264296]",0
"[34.898239895738705, 35.15762664736512, 35.35265723134663, 34.659658296115076, 34.99552419141033]",0
"[35.056750686130854, 34.980792540311896, 34.991556162416956, 35.72505784682943, 35.16043469632358]",0
"[34.668191463432045, 34.98091152222445, 34.61145537110637, 35.72153762249017, 34.82049485679012]",0
"[35.24665486361758, 35.38396583714688, 34.13537472471354, 35.312631303737625, 34.4703756044372]",0
"[35.32525689248355, 35.28161287674604, 34.97039124744183, 35.294243937854674, 34.91767692975253]",0
"[35.06534691979655, 34.57447937529156, 34.918240124282086, 35.11043623599193, 34.94002017615947]",0
"[35.75628364485952, 34.77940893084808, 34.7795159746431, 34.65356426639676, 35.29474231534819]",0
"[35.14267225094288, 35.823206697536904, 35.651062297450466, 34.97132313764481, 36.00641482490426]",0
"[34.42423094983409, 35.2144305826562, 35.217682397395905, 35.03429858920132, 35.4967946743349]",0
"[34.385064616248, 35.00700106215784, 34.72959195025557, 35.16316137450307, 35.12497972000453]",0
"[35.03328300975343, 34.39277565202544, 35.77405438132302, 34.9674078646508, 34.937858288957536]",0
"[34.943341140612695, 34.986387198912944, 34.69886336067217, 34.776529117982186, 34.97226489101748]",0
